pitch,roll,yaw
-37.357765073781,-58.817839784080704,-304.3042980752085
-61.69777774423881,-53.9584979340256,-303.8125855685055
-43.796180203346744,-69.51068258590276,-132.86311366365092
-56.932511780533176,-64.54277917742687,-111.93643137524306
-50.576168764083796,-64.84491559806729,-82.08572611687416
-45.1840630236882,-57.22559873454694,-157.162767858762
-47.760673204684835,-55.2896017209806,-152.6311756459722
-59.80104221198621,-54.87980231036184,-65.5721101117665
-55.73228556280941,-53.060734072203225,-89.5216747803473
-50.53266574746415,-53.37253957766024,-76.816707276775
-56.12690748977293,-45.31168068172409,-68.98797158469259
-59.079599835861856,-46.86207588917734,-97.57030552634781
-64.9930483552725,-40.874887619606596,-104.64021220959573
-60.618612643498246,-46.80041884298584,-106.86275489174518
-40.01405057791045,-45.89131210070401,-117.76024862675027
-50.20259488132488,-49.76260822486902,-56.63650904968762
-50.8992333093114,-44.72550318659444,-6.632286166555895
-57.28812605616455,-46.45256441014772,-76.37478062322815
-60.98313239882175,-38.524301105787046,-107.8802980393942
-63.25163779606132,-38.5818010518259,-118.93959524037348
-62.068478847344274,-37.93836709420376,-127.52997705610498
-55.324517997678456,-40.423967225621865,-125.47362688647216
-61.21680303775014,-47.167041205667545,-96.08564573266423
-67.88847686892224,-48.793306993547965,-87.84980717257783
-65.64406620345885,-49.06449549186256,-77.43864306807636
-66.61787627699914,-47.9867967668159,-79.3749697542885
-72.72096736507945,-48.52530251748103,-78.09784431518717
-75.26218250657952,-46.88625787798279,-71.01519888550867
-91.15374026756139,-46.53989450785434,-62.013015069255765
-66.87826591748181,-50.23624349489272,-65.11095944867625
-53.81940412970988,-55.75460394438546,-71.33122172159817
-54.27296528947558,-53.13323388704722,-78.44231082475409
-58.32792884637419,-54.613828500002725,-139.79303708080224
-55.35407188315004,-54.51906278303657,-139.86338781436913
-60.027713375405106,-50.38474810901402,-144.49271942324435
-61.86670201284285,-47.77114245378334,-147.06438318924123
-67.36822114986934,-49.555207385355814,-130.8966122986075
-85.41388617161402,-33.98559569466624,-86.67889974600283
-98.09172454305809,-25.72261366946869,-59.383620591706844
-98.78342495137612,-27.028432742653408,-35.472128877471654
-110.53695875406594,-21.754944473548974,106.05980786541237
-82.09050056006375,-22.274961284592287,161.66498953055006
-59.93177482530712,-29.00710131431602,27.41535175733439
-52.78411260535114,-52.29848298186484,-131.45975913662073
-48.94371426543258,-45.628847369463045,-187.96636073301687
-76.06313225366956,-58.81192830859381,-68.15050728058857
-68.5196165478938,-65.14473619838175,-57.09216725295252
-82.87699460955749,-66.5087167817061,-54.45022493710318
-83.86302542502503,-62.53430729071658,-65.79138459206844
-85.928003749784,-46.64223896220241,-89.67057392910127
-87.7238030350936,-32.00740744808806,-103.4896714051536
-100.88439349320699,-31.638733641736017,-173.31562779753844
-111.85015329260946,-32.310823101814485,-240.22278293234731
-120.13501805863747,-23.60375955256618,-246.2807510676397
-122.6050157440311,-17.658909908148487,-188.35235488105613
-132.13541526266116,-21.16697240003763,-184.93626441367195
-141.0683616504863,-16.745985216221193,-117.43452854044229
-143.62694077493938,-21.989090174266867,-120.21701787446675
-214.98986762328497,-14.36515938846862,-116.34066153708704
-224.51813861899873,-9.059681201302768,-109.25410822626984
-225.9388683059021,-13.3649113716645,-109.9072247749649
-225.2039026781466,-15.562873948488726,-107.35063008627063
-228.24239020680778,-16.110622716786025,-109.88573042736975
-222.54258899992269,-20.66835450685663,-136.36693989031383
-218.77108422089367,-27.212601811328707,-121.11177430733719
-216.7260000606736,-26.11162667140147,-118.42967017141765
-195.57490530863822,-28.154880309349544,-122.06354274379447
-165.92771305481682,-28.48336685358984,-140.74723259708264
-152.30696991264796,-32.812465073616764,-138.8266741197992
-155.17253220918053,-29.396113449539612,-132.75271345608508
-124.44595752512168,-43.81244095069138,-144.27788905525114
-110.4163565651609,-39.22525563547288,-161.44929690693394
-109.15255388814724,-38.745951284291145,-157.89717639148907
-108.8366204656182,-49.11897491415981,-161.93812393335895
-113.08796598260682,-58.712683590989926,-76.41057056094142
-108.54528097692346,-70.14070934399169,-86.3347703570951
-110.5903062423669,-76.14048023470994,-48.95126904481842
-109.96856900915762,-74.6497237470282,-47.91062631449052
-96.89422022994168,-76.08100953831173,-49.16907175044183
-108.53449577386264,-78.21294534634451,-50.67775948529407
-107.71036152794193,-73.93298942660383,-58.67984894641708
-107.83548715368619,-73.94581551425607,-62.21615032775568
-104.16087636634992,-71.08827445862464,-61.56045414167393
-98.84989627290639,-71.99243303693575,-64.146042550948
-86.09904931754816,-67.55965485848974,-89.15028759864624
-87.99002020908287,-69.92421704944798,-90.74073492978373
-83.39533743582446,-71.88259787179125,-85.44271075289267
-83.6949657341223,-53.0159885047924,-71.52265452220654
-81.28016041803735,-49.9099661184746,-66.11013630448471
-79.86135756195505,-48.77687860852494,-42.58642520736349
-74.09284724661094,-49.41774076873755,-56.48383053378399
-75.95390120907267,-48.53832590302475,-51.94207552916954
-105.14025094683606,-37.98515865435944,-54.21353897948174
-106.5102586852578,-34.53342364723515,-57.93574740132464
-104.50017113959886,-36.49326914220213,-58.28282470525691
-93.55111676283092,-23.40201396255234,-84.1545125190706
-94.58947727107291,-23.881659813118684,-79.76451061967506
-94.64903073683257,-24.81436068240639,-75.13754368344497
-92.52672074409944,-25.49213011804314,-91.93262610853103
-92.62932769690636,-26.530632480346572,-92.36399866792993
-91.90880878547192,-26.88107205063175,-92.73164312100505
-89.85484634281073,-28.422390638198557,-92.00575693596258
-89.76537482888908,-28.933731288359596,-92.1723599034771
-90.27123044291375,-29.801881145675498,-92.26822357427935
-89.52141800974248,-29.76743636276421,-93.41191116917575
-87.67352293551495,-30.769133586851364,-92.5306478421771
-87.57309431542616,-31.391791579808046,-92.37731823776478
-89.21399302027883,-31.834228976447942,-92.4690359282626
-90.93992005427509,-32.251157389700985,-94.07091951114161
-92.51561412349966,-32.50048204917887,-95.08062432756763
-90.77747621524512,-32.62218030679709,-94.33550691086496
-91.16035465829579,-33.4813184204598,-94.24354147180935
-91.04010507148786,-33.39152767148006,-94.47236326088412
-89.43592490301509,-34.304043467520486,-95.02516895469567
-88.32480979934901,-34.52007086718206,-94.0205460146523
-88.34895660027838,-34.502203746724255,-94.34925503551266
-86.82151666564582,-35.456526169769155,-93.579491498872
-87.38969795717514,-35.686119946129,-93.52230044807781
-88.42760874910311,-36.27161228173896,-93.16377273377233
-87.37710749687926,-36.13993508034071,-94.84515631990224
-86.82178990339236,-36.39908621108291,-94.78674956325678
-85.49880347966099,-36.9111763477344,-94.59244962534117
-84.3474720931409,-37.37407635589449,-93.71478901946578
-84.58997528650848,-37.885034994346796,-93.69713157522118
-84.32809851849599,-37.66488716081724,-94.04723632447043
-83.65601607663876,-38.02629157879481,-93.57219458948637
-84.58778624505491,-38.38323053703941,-93.21560922544755
-85.36520141905636,-38.81083582296345,-93.03175576594776
-84.72122967606613,-38.75016748937917,-93.81883707270053
-86.52037269048256,-38.615864618637644,-93.93703484016972
-88.7522548738579,-38.410318130387296,-92.81323866667292
-85.0863866120766,-38.75478932353426,-93.07701737229708
-84.73585609445642,-39.22063244131984,-94.45863752680029
-81.19758568961544,-40.01030213542796,-93.75164566890828
-80.88993093390668,-40.42418108665991,-94.79753169344794
-81.02754378014686,-40.87360166665744,-94.51790145064224
-83.28291293492184,-44.07086652094473,-84.98116649599882
-82.33546355958606,-44.82864297140956,-85.06077109449787
-81.85466273502377,-44.76043126960583,-85.58255090877299
-80.19718870920124,-44.967480388495446,-86.61041872748643
-78.42152277923756,-44.50987130212932,-86.65797539439549
-77.09494704783947,-45.392159525010634,-87.34603632722163
-76.4195808617861,-45.56559142822221,-76.23514608617494
-75.07304174654907,-46.74963859715414,-42.43655270341455
-74.09408647239319,-59.810315643670414,-45.179550911902155
-62.07492786557352,-60.12942460086719,-20.860379175379276
-48.467171801247915,-60.251650132752346,-82.41652776843824
-56.307259529484654,-70.92335577662368,-168.1172268962366
-67.7172000445192,-80.89038626101593,-181.40955638055541
-77.1714961127103,-80.70789072323977,-184.53883295958983
-90.81881508418577,-81.21903332854075,-245.0943145923442
-98.26774781561232,-76.20617995804986,-247.67020035902868
-108.60964080393776,-69.09153545906683,-252.337281179399
-115.87730065414486,-73.46329206741679,-276.8917854160906
-138.10329471077176,-55.815537014842675,-272.39580909289856
-115.0638666280753,-61.11823687707911,-171.8017448258466
-116.42853084614734,-61.85488997581864,-171.27739968510178
-121.8488271871379,-62.87650232908287,-173.36473631388088
-117.54310582584465,-60.60107643699689,-169.6363561517302
-100.72819295904908,-60.60103270648573,-167.60388471907393
-92.3625150476049,-61.19265170765716,-167.54454574102542
-97.763081437848,-63.83156467980655,-168.7956135816832
-98.49970787357677,-59.33727957498011,-208.75961268778303
-99.27757952904257,-60.01288424585053,-202.63544740359856
-92.08818804582843,-61.78863334437363,-203.5844060125116
-93.96982405351504,-59.50990982946509,-199.29981538902138
-104.28540831490027,-57.690425575717185,-195.01094354515695
-100.63964299279816,-55.48067550637224,-214.89910748759758
-111.4630154669487,-56.4859982705852,-201.19541242649748
-123.72720061869936,-59.74747804361327,-205.98832594051126
-123.54690438491505,-58.2281657532646,-218.92960798777304
-117.90956455377902,-59.39669314995247,-211.68610370580672
-115.87145443489582,-58.96195528348198,-213.54051795994545
-116.97507072341779,-57.04454470383329,-209.9730662458874
-108.266127774404,-60.02353494692058,-207.23502129896227
-113.88310682397508,-59.16137740604574,-202.5493537325621
-101.69424484314231,-58.77558476135729,-201.74670093617735
-95.6257659835224,-59.155741774113736,-196.29606919578072
-74.35108365913764,-63.937039919378094,-195.84540844617968
-69.25060602150717,-63.64118646409253,-188.21269129324196
-55.71895850557066,-61.24751307296233,-194.68092814072085
-56.509024961438676,-63.07390706982323,-212.35571160836855
-28.95684491208332,-65.80965385531513,-200.3117221133127
-26.359090067686186,-66.9263375526706,-207.59277521179393
-40.75096645923727,-66.11759218186837,-205.13822233173573
-52.86212849310574,-66.42957021245108,-199.14799504961437
-54.35940704812201,-65.4813651012147,-210.8786321526996
-60.51206655537259,-62.82898311114039,-201.5756467162084
-62.392350984570996,-67.8030942105937,-209.8118323941208
-57.97407935814032,-62.486419447802625,-206.9710542789379
-50.73860124937028,-59.017470187658475,-210.9708617885971
-41.54497564661288,-65.07794558644946,-198.21927091131104
-39.49871463765582,-65.74552954616978,-190.48446208626078
-45.97099517188915,-60.89177970370419,-183.23580879426922
-53.34709883564658,-60.528179960642404,-177.4724546635748
-60.41963289722546,-64.57022639564389,-177.91415677900744
-65.22820194719775,-63.43444693262924,-180.55400518168514
-60.59084263509995,-66.68492319291563,-177.78713645826173
-57.36046355277407,-68.40917779644485,-177.49791028988764
-59.97352150136595,-65.45683495694145,-174.48539538431
-63.08533312268309,-64.55486798920668,-170.42089334204672
-68.62407168462859,-62.96323155599418,-188.1258389671455
-67.93186305761556,-58.11623838162437,-178.18772586883102
-67.00587844845553,-58.26684484672755,-187.44754178729994
-62.376248061047214,-60.353001488378155,-192.59066246823897
-106.91851508631991,-63.57930217598337,-186.1214402412454
-116.67966489187702,-46.76174592369625,-186.0582525872117
-113.86320370602982,-38.26881864272629,-189.6905676929133
-119.7709042463979,-37.50065368535061,-186.92749423759787
-120.80829478071063,-34.537615426975556,-179.76404697324855
-127.65580445866911,-30.692203291472374,-174.8604719566714
-115.46093643999538,-33.17963820871687,-156.93786263774533
-115.03670477197328,-29.687760083825978,-152.27904090884726
-114.61905528840192,-29.435864090440727,-142.69242894147771
-111.95915763057603,-30.405644422699634,-148.56610912728758
-98.73911468584382,-34.44160322927967,-149.86278986401715
-100.87750851932823,-37.02767098446707,-149.2836344880568
-100.89468772134533,-38.85892669925631,-151.56942308894676
-86.81738807958519,-44.97815057647705,-153.23891586372295
-91.29822743734337,-50.19287577542295,-159.76654492453227
-82.00970046119025,-50.87944254133487,-169.24728539820603
-85.61512763775787,-44.51821886424022,-165.16576429165383
-87.49599608023436,-44.443823030121195,-158.89956727336855
-89.20962746006549,-46.57393599891589,-164.6169766502222
-91.65098660705455,-61.80407650288908,-213.62848425549845
-75.44468422038435,-16.536754895189006,-224.03820495164996
-67.64590544398712,-25.31514834569443,-266.1979992396774
-70.90448238166879,-26.23467622332602,-275.2749883403152
-82.9861559878024,-21.148056966825482,-297.16879150403804
-91.48332665474092,-26.23120709797412,-299.67819686846485
-94.40872021125197,-22.75059171516746,-299.40823325020693
-104.34420603360482,-45.84066248849576,-293.07258376904286
-103.48554411107071,-45.883621431473934,-276.8663900892648
-101.09098516417453,-42.07767642192298,-235.40029557739356
-101.56697857339566,-42.26817493075309,-228.91513078780136
-108.37388430239992,-36.881361436000425,-229.08230745968078
-105.17533116455554,-37.663665728117365,-231.72173477034605
-97.78091362745018,-39.461193988892596,-227.5732657770769
-99.22444627795329,-42.68391514738882,-209.92541957018673
-96.24235167722891,-42.16848643560167,-209.47273236276607
-105.67122150570816,-40.30872712709879,-205.00889782084246
-114.70287225384523,-42.76576252121042,-205.24207430384251
-114.47816223357272,-43.88890154816054,-204.31594686768722
-109.15742581827305,-47.001817785730225,-203.198135217225
-105.08655933534979,-47.58917586163354,-210.00877728095386
-107.3604025885307,-45.74944666730853,-208.01963946030637
-89.44394900047249,-44.405736087383175,-208.78512750170054
-85.66628474346457,-47.108393900002824,-206.47506142101037
-88.13620588505859,-47.62316607475459,-195.43562495507229
-86.07190337607835,-47.00194433546327,-187.93323275725268
-76.65743736696196,-47.01453245326077,-184.92064661607043
-79.71184826122267,-53.68082812077143,-187.06613790973287
-77.85207600315974,-58.65522585411994,-185.18489391247007
-93.41517127705274,-59.22996993140517,-169.22963457635745
-83.49204703557434,-61.344591555553,-145.46076241840558
-82.1617255104183,-70.2427574228031,-159.857912610314
-83.49202326973693,-72.98705548953944,-149.56640721850917
-70.60640476123805,-71.5357114786627,-146.92761210787327
-73.3078437950445,-63.07150299962737,-141.64912017598934
-85.43676121926345,-59.14258068219018,-140.72895117503282
-96.57916962844811,-57.6506983224557,-138.89598815985318
-92.6839476412488,-58.733706830442046,-134.78376055978782
-91.39863835357856,-57.983686655197076,-135.25007847073937
-102.96834744955676,-55.606875285168975,-130.53748860738932
-88.60785913014386,-51.73141129284857,-185.08065929168282
-72.78541951640389,-52.471877537740404,-165.89940173780758
-51.97079576302535,-52.91368146161637,-168.71229387611828
-78.61988051393723,-59.814714568161875,-167.79813883485022
-101.29103358060549,-44.16913096937335,-175.9838995661212
-91.17571895551833,-47.31948410232436,-177.016045980482
-91.18168858792203,-57.22655719209882,-199.95978548043976
-106.34447255887727,-51.39102147406843,-200.67838778945548
-127.94894725480272,-45.09802041775731,-203.43139133884517
-114.12513610631439,-43.20066319261458,-200.79669809667553
-125.96313987676324,-44.46090489670472,-206.40154047284753
-125.11101293654168,-40.729090563169045,-207.6365915617369
-129.7090959308161,-40.47077590918092,-214.70636624471217
-119.52703916234387,-39.096531471106964,-207.4599286710617
-118.55175051433525,-38.04209935449237,-209.00214633461258
-116.23312156498187,-36.68961621051089,-204.7028247598334
-117.82441859494641,-34.85565964439345,-202.89102592291314
-115.37730215799992,-34.44754089283134,-193.52312771959373
-111.47928925417521,-40.79003789851934,-188.4488148107841
-106.4474791440409,-43.492033741951346,-188.66170132990652
-93.7023932119753,-41.63871438127776,-192.22266822159548
-102.50710166460988,-42.71934116314167,-184.24011573927757
-114.15431141785966,-47.565901502572444,-194.82711291955835
-115.29916244901047,-47.41733776935913,-178.66012594285388
-110.63976405973621,-45.83017261828345,-175.8000790739256
-104.79986644026012,-48.27980095939551,-168.5088916988268
-101.1028445313082,-49.3920054186278,-137.76858718314472
-106.75479112216692,-49.04039081820167,-152.6756903173363
-103.69204628634884,-51.55045740259577,-145.28699709685858
-99.5524960138326,-48.771372353815686,-137.39603834357825
-110.86620255944985,-48.76366091497811,-139.8711153510323
-109.16829186175138,-49.00129467169852,-139.3272679048064
-111.81393579352661,-43.75405261633078,-135.67632809261514
-99.36035236187014,-39.902288197853316,-148.89977397582174
-91.29020160391916,-42.33211466474694,-151.66431853636453
-89.3756556731601,-45.093265006147796,-148.54352265211506
-82.22582078784774,-52.64855184374445,-163.26958431348763
-81.36172992729594,-59.045934815692135,-164.91536310734378
-70.145295693321,-64.56241241686978,-167.05162591825686
-61.990551022262196,-71.4185286211791,-175.65052893716538
-57.35455173192294,-74.31602601508139,-175.03703821388802
-56.6848021910584,-78.30900882148111,-180.6423525624845
-52.292962203947454,-84.3045762980729,-180.14708096351774
-48.78216272534718,-85.98396284027885,-171.07139033082763
-62.523266878036296,-74.65451260042418,-171.04113946778233
-23.088275441824678,-77.58011346576744,-175.28931042650933
-10.415702464198045,-78.65780213270163,-156.6281514125635
-32.33530966651229,-68.64420212612065,-151.85022129818313
-36.806539341353194,-54.17935368426469,-141.42159660376123
-0.7614064051924824,-28.113341610091606,-139.2771647566312
20.35699826123086,-28.7138702528807,-118.11271219081843
17.355270198320092,-27.978250593420285,-120.5236394911759
18.55180521162777,-28.819698680332884,-149.24667036751984
4.495478601601445,-33.53430798236077,-135.63691412107528
-5.381298497526715,-38.70915973941078,-136.13095335336027
-8.884208548995245,-41.83322590781427,-142.59819028355955
-12.055608416763581,-41.262868993794406,-152.28581199912333
-6.959892997282922,-38.799962620254476,-158.31338867571978
-13.613536955839464,-40.113493316257994,-142.44628782988636
-21.703137920627327,-37.342448112522185,-144.25598207010054
-18.77308454614366,-38.78100854367298,-144.87492000785244
-20.969171712941687,-37.18655249332989,-145.19533119697857
-30.165972004635027,-35.782219245598846,-139.89447473649443
-45.25870371163324,-30.407766481551853,-136.0563733775884
-35.09135800983597,-29.98591327649989,-144.44602854666834
-27.892629689361573,-28.753891401589815,-156.12726359253006
-22.338998781729778,-29.42446133950076,-149.31766215713168
-27.044031740445693,-29.85467299495882,-148.66830401115766
-18.133797144477082,-29.784292887600834,-144.83232872305723
-35.02504292720776,-32.04123879107495,-147.54226654098616
-22.565150967637074,-35.043962308029535,-149.8109940702798
5.168358201481617,-41.18922303967247,-148.0092408291969
38.32634557289864,-46.02394785246673,-150.6698381637886
34.88765728651052,-44.83878430331246,-149.66047735353166
41.46245126502128,-42.35288014113648,-153.12068601837206
34.569348056557004,-47.01604245560224,-147.18184364024492
61.482336433009785,-54.84042622346837,-149.8164146716248
67.49419189859765,-50.87986644646631,-168.48133823190895
80.95841337082413,-47.950733118735016,-168.24649536908177
74.85437953518915,-47.015057445271715,-167.61577520937152
78.46819358794107,-48.04306806987982,-167.90901551424986
86.2444772513613,-47.137973429817244,-159.27925871542712
63.149470850280835,-36.98183269627677,-162.74405805509434
49.23239163039611,-36.13073647191945,-159.68181162713867
46.128766800690805,-34.685130831220796,-160.38289100778408
41.81376385400019,-37.12216100707829,-155.8508398103052
37.003504433687134,-36.14310040405805,-143.68196753346456
47.570573042604074,-39.390840351972386,-137.73398198419855
40.08221379654038,-39.84784372019878,-131.45459763583708
51.0172527645226,-39.77129121392014,-132.64673964242317
50.90772863588674,-39.94454894096421,-132.8395205162394
46.19303539676514,-40.49222732880104,-118.01927300742238
27.602346365012725,-36.93806327128387,-114.81144442679174
39.57784010905681,-39.652225635480946,-116.5374412064118
44.21569118875358,-45.91475070088291,-114.11492381685396
37.19263378170875,-44.96471872912971,-120.74241274075258
55.87168094269416,-47.15868265378665,-143.69413575737468
39.569070981398724,-48.67914812320375,-146.36967523239346
38.34610391155126,-50.00233588469962,-125.92581481030398
16.91806997774035,-48.0606606346735,-143.9143234683859
53.19627792113504,-32.94295269824146,-125.36420044881346
29.62417047223315,-28.70548017999442,-124.81503307428262
3.785543525457811,-37.49666431843832,-131.25625484713962
-6.092516186404726,-43.39340889659186,-133.28614358458722
-39.889463782535195,-48.635644026493885,-142.79767402057323
-23.41257663636882,-53.20435506095139,-129.4952843963063
-31.515228241465397,-60.02002260034696,-130.58643847217155
-20.926678506300934,-52.877892088372434,-137.51943727126877
-43.74628147784768,-60.73177666181037,-131.32084806947242
-48.66938015178707,-65.54585743481049,-143.21019512358637
-81.70955848476855,-42.514723754601725,-135.3908042491855
-104.78776728356276,-45.665312535079956,-112.39046776580568
-98.29367207414133,-40.90484108119038,-131.6423142757706
-99.32520072719664,-37.82760748563607,-142.54244240657397
-98.9371968504061,-41.074992147632045,-139.26708521305846
-96.6846989764148,-52.45802633252951,-138.06018945277742
-90.52878059600471,-52.414106309853445,-137.5142648512613
-81.61583178407503,-53.188723512361705,-133.99091075714273
-74.01422667744747,-55.12980440401015,-134.57121372816113
-82.40435281036065,-54.900302757051385,-147.94783381651612
-86.39384753406144,-59.45549934817075,-149.85435761444586
-71.69147826553002,-64.17129875434014,-144.44992845665374
-58.0465488673869,-63.93255266417553,-163.47008840906105
-62.521569574451085,-62.01033406200787,-150.9941469622368
-60.89283388223387,-62.11999898333906,-145.95743541868217
-57.91866940074838,-62.385128577442536,-125.84155384942002
-69.40752386287812,-62.67975061312129,-138.65321843783198
-57.81667010263952,-60.714190417203,-136.10069357360106
-52.661338509361094,-60.80806616268721,-133.85851077520243
-52.19768337531755,-62.9115210732594,-129.23826527807492
-49.37930349962679,-57.93807118782815,-129.30609049480395
-56.87126731611012,-55.24753126086523,-133.548149209773
-68.29274043700819,-52.99559867872988,-137.53817288633135
-59.48301380962794,-55.74694973463548,-139.38800205000226
-61.0050271073493,-60.17348430123891,-134.5344570405326
-65.76511247404194,-59.54286221568913,-138.6321172481467
-60.935622666835656,-59.449899402176484,-137.39672004546995
-57.380593628320426,-61.00889781936582,-140.81814631747656
-55.46169361699218,-58.20231883257211,-163.17549320078535
-48.00950254329226,-65.77095835454531,-120.28305606959795
-46.45044578222509,-61.796173654075496,-130.28427428943698
-56.38238507704381,-56.03279371913073,-132.49385178712726
-57.72035008626599,-56.38337873760503,-111.7144623351009
-49.815730468342686,-62.733382453472025,-118.63391673441032
-54.92260507500809,-64.62237317551016,-121.00489160666365
-53.13487774788127,-66.12201017908512,-119.18951999404358
-61.42901141509031,-69.89004625358317,-123.0690141923079
-58.47919257708516,-69.53315823864878,-107.22326457713254
-69.15666762303259,-63.641969541849036,-111.72226408246479
-56.43489754502168,-70.71537414317955,-104.23543845790132
-72.05913834618077,-74.62948005249021,-110.3046760142764
-88.22808379183357,-72.96263494039322,-111.15618915620094
-87.89477691525694,-69.73718437509878,-103.66824237845896
-88.55191077513594,-70.95343346066471,-142.74078428861876
-91.85993157570788,-69.33671793245276,-123.89486203861314
-102.41910403377531,-66.35785447719292,-134.52200202599104
-103.77740779626895,-66.10816587986709,-142.77027188823243
-101.06031237140529,-69.11391398912045,-131.34917320796362
-104.18473152977707,-65.75114281903777,-144.26504896537952
-105.62089950325006,-65.24791571251036,-146.08261499357297
-97.62365473636184,-66.113799779203,-135.08341527596423
-74.9874315775408,-71.77172365986915,-139.01881602691927
-72.52096180062442,-69.40060391315087,-146.87482298548886
-58.74855668542484,-74.33228336037779,-152.93012298592865
-46.8955369704237,-79.06219586381079,-147.17427842597422
-44.47342911729063,-79.9903773831946,-150.5675365274725
-56.348540572209956,-74.1468150329618,-138.01173752292632
-58.80246762115625,-71.72995628518956,-131.9761451745416
-68.26294651936085,-69.87123070043391,-133.42966448294308
-54.20307891663121,-71.61734436726508,-148.82385948255597
-57.84633761372803,-71.2686108537657,-134.77652460649068
-50.4893980701661,-79.32474210617494,-104.25093079882402
-57.295898454658214,-78.90187115477602,-130.0367957548582
-71.20404646418515,-78.70726723957323,-116.07930485516178
-86.22223075108697,-69.66687548136669,-121.60833210117858
-80.37476627994027,-64.48434006702928,-122.59789704220523
-85.7705956308728,-69.31745206305138,-113.94062502244016
-87.28494120892653,-62.6954941089195,-100.99934258205815
-70.3463262603226,-62.03506006451832,-87.10652071023995
-59.37302134118494,-67.79321631204525,-96.17821827279874
-64.25109222727748,-64.65972752490333,-106.86903194764191
-62.69046166631398,-67.51438269554755,-112.86915007845387
-69.83570728144426,-58.75034794793235,-119.66906634928478
-62.992667010698185,-53.711665004010065,-115.70114543105805
-60.58730157669703,-48.947766744868055,-116.31248875476116
-33.705662655060415,-49.478200640962385,-119.53005328306399
-60.38304629962943,-47.44548548782426,-118.0509001533005
-57.875245993999,-55.07202032069735,-114.27632975354443
