,Unnamed: 0,speed,kmh,yaw,rad,pirad,Fuzzy Value,Driver
200,200,11.65999985,28.72800007,-81.47035741,-1.422498304,-0.452613097,0.4999999999999999,Normal
201,201,12.02999973,28.76399918,-78.28829057,-1.366938407,-0.434934948,0.4999999999999999,Normal
202,202,12.10000038,28.22400055,-104.9328007,-1.832160012,-0.582960004,0.4428213595652511,Normal
203,203,12.51000023,26.49600048,-83.9518769,-1.465826422,-0.466399316,0.4999999999999999,Normal
204,204,12.30000019,24.91200027,-89.17046402,-1.55694461,-0.495391467,0.4999999999999999,Normal
205,205,12.53999996,22.75200062,-83.40210218,-1.456227181,-0.463345012,0.4999999999999999,Normal
206,206,12.46000004,21.81599979,-65.36598769,-1.141310896,-0.363144376,0.4999999999999999,Normal
207,207,12.56000042,20.34000034,-78.48231328,-1.370326105,-0.436012852,0.4999999999999999,Normal
208,208,12.56000042,17.56800041,-78.44599904,-1.369692047,-0.435811106,0.5,Normal
209,209,12.76000023,15.55200062,-74.21445107,-1.295807876,-0.412302506,0.5,Normal
210,210,12.94999981,14.07600031,-81.07546434,-1.415603346,-0.450419246,0.5000000000000001,Normal
211,211,13.07999992,12.88799973,-76.89402745,-1.34259413,-0.427189041,0.5,Normal
212,212,13.15999985,11.41200027,-78.1547693,-1.364607083,-0.434193163,0.4999999999999999,Normal
213,213,12.93000031,9.935999964,-76.97839067,-1.344067139,-0.427657726,0.4999999999999999,Normal
214,214,12.64000034,8.064000036,-80.0779667,-1.39818672,-0.444877593,0.4999999999999999,Normal
215,215,11.89999962,7.128000068,-84.9069943,-1.482503075,-0.471705524,0.4999999999999999,Normal
216,216,11.64999962,7.704000378,-85.78996717,-1.497920062,-0.476610929,0.4999999999999999,Normal
217,217,11.26000023,9.071999932,-78.43095027,-1.36942929,-0.435727502,0.4999999999999999,Normal
218,218,10.90999985,8.964000036,-78.12548056,-1.364095692,-0.434030448,0.4999999999999999,Normal
219,219,10.68000031,11.7,-88.36493969,-1.542879899,-0.490916332,0.5,Normal
220,220,9.869999886,13.35600014,-132.1958776,-2.30818199,-0.734421542,0.37462100198333903,Normal
221,221,9.289999962,14.22000017,-114.1844491,-1.99369673,-0.634358051,0.3967229266211648,Normal
222,222,8.609999657,15.55200062,-106.0528347,-1.851716161,-0.589182415,0.4215732764719069,Normal
223,223,7.820000172,15.80399952,-109.34729,-1.909238397,-0.607484944,0.41221128550763103,Normal
224,224,7.150000095,25.74000034,-100.4998304,-1.754758943,-0.558332391,0.4591838553977128,Normal
225,225,6.739999771,24.26399918,-85.86133358,-1.499166142,-0.477007409,0.4999999999999999,Normal
226,226,6.349999905,22.85999966,-84.66239429,-1.478232281,-0.470346635,0.4999999999999999,Normal
227,227,5.840000153,21.02400055,-82.68935314,-1.443782356,-0.459385295,0.4999999999999999,Normal
228,228,5.179999828,18.64799938,-78.77038774,-1.375355976,-0.437613265,0.4999999999999999,Normal
229,229,4.570000172,16.45200062,-95.14840731,-1.661321397,-0.528602263,0.4733297407700463,Normal
230,230,4.139999866,14.90399952,-81.33210829,-1.42008443,-0.451845046,0.5000000000000001,Normal
231,231,3.390000105,12.20400038,-79.42079474,-1.386712289,-0.441226637,0.5000000000000001,Normal
232,232,2.50999999,9.035999964,-84.65655049,-1.478130247,-0.470314169,0.4999999999999999,Normal
233,233,2,7.2,-76.47559908,-1.335288238,-0.424864439,0.4999999999999999,Normal
234,234,1.549999952,5.579999827,-84.33247618,-1.472471806,-0.468513757,0.4999999999999999,Normal
235,235,1.139999986,4.10399995,-82.58404894,-1.441943712,-0.458800272,0.4999999999999999,Normal
236,236,0.349999994,1.259999978,-86.51495655,-1.510578606,-0.480638648,0.4999999999999999,Normal
237,237,1.6,5.76,-85.19152003,-1.487470985,-0.473286222,0.4999999999999999,Normal
238,238,1.62,5.83,-84.73114952,-1.479432769,-0.470728608,0.4999999999999999,Normal
